content:SentimentScore,,,
sentiment_score_company,sentiment_score_date,sentiment_score_score,sentiment_score_recommendation
Merck,1/24/2022,0.038461538,Hold
Merck,1/25/2022,0.15,Strong Buy
Merck,1/26/2022,0.080808081,Buy
Merck,1/27/2022,-0.024390244,Hold
Merck,1/28/2022,0.077922078,Buy
Merck,1/29/2022,-0.028846154,Hold
Merck,1/30/2022,-0.028037383,Hold
Merck,1/31/2022,0.02247191,Hold
Merck,2/1/2022,0.157303371,Strong Buy
Merck,2/2/2022,-0.009708738,Hold
Merck,2/3/2022,0.070588235,Buy
Merck,2/4/2022,0.082568807,Buy
Merck,2/5/2022,-0.154761905,Strong Sell
Merck,2/6/2022,0.040816327,Hold
Merck,2/7/2022,0.155844156,Strong Buy
Merck,2/8/2022,-0.092105263,Sell
Merck,2/9/2022,0,Hold
Merck,2/10/2022,0.026785714,Hold
Merck,2/11/2022,0.034482759,Hold
Merck,2/12/2022,-0.05,Hold
Merck,2/13/2022,-0.136363636,Sell
Merck,2/14/2022,0.023255814,Hold
Merck,2/15/2022,0.043956044,Hold
Merck,2/16/2022,0.139784946,Buy
Merck,2/17/2022,0.105882353,Buy
Merck,2/18/2022,-0.092105263,Sell
Merck,2/19/2022,0.05,Buy
Merck,2/20/2022,-0.072916667,Sell
Merck,2/21/2022,-0.01369863,Hold
Merck,2/22/2022,-0.045454545,Hold
Merck,2/23/2022,0.179487179,Strong Buy
Merck,2/24/2022,-0.037037037,Hold
Merck,2/25/2022,0.038961039,Hold
Merck,2/26/2022,-0.046511628,Hold
Merck,2/27/2022,0.041666667,Hold
Merck,2/28/2022,-0.023255814,Hold
Merck,3/1/2022,0.175824176,Strong Buy
Merck,3/2/2022,0.181818182,Strong Buy
Merck,3/3/2022,-0.050632911,Sell
Merck,3/4/2022,0.036585366,Hold
Merck,3/5/2022,0.01369863,Hold
Merck,3/6/2022,0,Hold
Merck,3/7/2022,-0.068965517,Sell
Merck,3/8/2022,0.08490566,Buy
Merck,3/9/2022,0.02,Hold
Merck,3/10/2022,0.011111111,Hold
Merck,3/11/2022,0.144329897,Buy
Merck,3/12/2022,0.120879121,Buy
Merck,3/13/2022,0.009803922,Hold
Merck,3/14/2022,0.085365854,Buy
Merck,3/15/2022,0.030927835,Hold
Merck,3/16/2022,-0.052631579,Sell
Merck,3/17/2022,0.01010101,Hold
Merck,3/18/2022,-0.056818182,Sell
Merck,3/19/2022,-0.05,Hold
Merck,3/20/2022,0.126582278,Buy
Merck,3/21/2022,-0.18556701,Strong Sell
Merck,3/22/2022,0.058252427,Buy
Merck,3/23/2022,-0.12,Sell
Merck,3/24/2022,0.021276596,Hold
Merck,3/25/2022,-0.038461538,Hold
Merck,3/26/2022,-0.091954023,Sell
Merck,3/27/2022,-0.085106383,Sell
Merck,3/28/2022,0,Hold
Merck,3/29/2022,0.025641026,Hold
Merck,3/30/2022,0.074074074,Buy
Merck,3/31/2022,0.042553191,Hold
Merck,4/1/2022,0.057692308,Buy
Merck,4/2/2022,0.141176471,Buy
Merck,4/3/2022,-0.095238095,Sell
Merck,4/4/2022,0,Hold
Merck,4/5/2022,0.215686275,Strong Buy
Merck,4/6/2022,0.077922078,Buy
Merck,4/7/2022,0.0625,Buy
Merck,4/8/2022,-0.097087379,Sell
Merck,4/9/2022,-0.010526316,Hold
Merck,4/10/2022,0.053763441,Buy
Merck,4/11/2022,0.087912088,Buy
Merck,4/12/2022,-0.022988506,Hold
Merck,4/13/2022,-0.097826087,Sell
Merck,4/14/2022,-0.036697248,Hold
Merck,4/15/2022,-0.04109589,Hold
Merck,4/16/2022,0.127906977,Buy
Merck,4/17/2022,-0.054347826,Sell
Merck,4/18/2022,-0.134831461,Sell
Merck,4/19/2022,0.029411765,Hold
Merck,4/20/2022,-0.051282051,Sell
Merck,4/21/2022,-0.083333333,Sell
Merck,4/22/2022,-0.08411215,Sell
Merck,4/23/2022,0.044444444,Hold
Merck,4/24/2022,0.009803922,Hold
Merck,4/25/2022,0.010638298,Hold
Merck,4/26/2022,0.090909091,Buy
Merck,4/27/2022,0.142857143,Buy
Merck,4/28/2022,0,Hold
Merck,4/29/2022,-0.060606061,Sell
Merck,4/30/2022,0.04,Hold
Merck,5/1/2022,-0.066666667,Sell
Merck,5/2/2022,0,Hold
Merck,5/3/2022,0.120879121,Buy
Merck,5/4/2022,-0.101123596,Sell
Merck,5/5/2022,0.02,Hold
Merck,5/6/2022,0.04,Hold
Merck,5/7/2022,-0.01980198,Hold
Merck,5/8/2022,0.063829787,Buy
Merck,5/9/2022,-0.011235955,Hold
Merck,5/10/2022,0.102803738,Buy
Merck,5/11/2022,-0.031914894,Hold
Merck,5/12/2022,0.054945055,Buy
Merck,5/13/2022,-0.101123596,Sell
Merck,5/14/2022,0,Hold
Merck,5/15/2022,0.033707865,Hold
Merck,5/16/2022,0.076923077,Buy
Merck,5/17/2022,0.031578947,Hold
Merck,5/18/2022,0.05,Buy
Merck,5/19/2022,0,Hold
Merck,5/20/2022,0.009090909,Hold
Merck,5/21/2022,0.076923077,Buy
Merck,5/22/2022,-0.076086957,Sell
Merck,5/23/2022,-0.055045872,Sell
Merck,5/24/2022,0.025,Hold
Merck,5/25/2022,-0.035294118,Hold
Merck,5/26/2022,0.021505376,Hold
Merck,5/27/2022,0.112149533,Buy
Merck,5/28/2022,0.086021505,Buy
Merck,5/29/2022,-0.125,Sell
Merck,5/30/2022,0.044444444,Hold
Merck,5/31/2022,-0.081632653,Sell
Merck,6/1/2022,-0.123287671,Sell
Merck,6/2/2022,0.08,Buy
Merck,6/3/2022,-0.065789474,Sell
Merck,6/4/2022,-0.11,Sell
Merck,6/5/2022,0,Hold
Merck,6/6/2022,0.058823529,Buy
Merck,6/7/2022,0.08,Buy
Merck,6/8/2022,0.088235294,Buy
Merck,6/9/2022,0.057471264,Buy
Merck,6/10/2022,0.085714286,Buy
Merck,6/11/2022,0,Hold
Merck,6/12/2022,0.049382716,Hold
Merck,6/13/2022,0.032258065,Hold
Merck,6/14/2022,-0.032258065,Hold
Merck,6/15/2022,0.145833333,Buy
Merck,6/16/2022,0,Hold
Merck,6/17/2022,-0.085470085,Sell
Merck,6/18/2022,-0.093023256,Sell
Merck,6/19/2022,0.033333333,Hold
Merck,6/20/2022,0.12295082,Buy
Merck,6/21/2022,-0.152173913,Strong Sell
Merck,6/22/2022,-0.033333333,Hold
Merck,6/23/2022,0.038461538,Hold
Merck,6/24/2022,0.065934066,Buy
Merck,6/25/2022,0.102040816,Buy
Merck,6/26/2022,-0.041666667,Hold
Merck,6/27/2022,-0.074074074,Sell
Merck,6/28/2022,0,Hold
Merck,6/29/2022,0.023255814,Hold
Merck,6/30/2022,-0.11627907,Sell
Merck,7/1/2022,-0.051282051,Sell
Merck,7/2/2022,-0.096774194,Sell
Merck,7/3/2022,-0.102272727,Sell
Merck,7/4/2022,0.032967033,Hold
Merck,7/5/2022,-0.087912088,Sell
Merck,7/6/2022,-0.101010101,Sell
Merck,7/7/2022,0.11627907,Buy
Merck,7/8/2022,0.056179775,Buy
Merck,7/9/2022,0.149425287,Buy
Merck,7/10/2022,-0.02,Hold
Merck,7/11/2022,0.055555556,Buy
Merck,7/12/2022,-0.011363636,Hold
Merck,7/13/2022,-0.204081633,Strong Sell
Merck,7/14/2022,0.088888889,Buy
Merck,7/15/2022,0.094736842,Buy
Merck,7/16/2022,0.1125,Buy
Merck,7/17/2022,0.049382716,Hold
Merck,7/18/2022,0.082474227,Buy
Merck,7/19/2022,-0.078947368,Sell
Merck,7/20/2022,0,Hold
Merck,7/21/2022,0.113207547,Buy
Merck,7/22/2022,0.088235294,Buy
Merck,7/23/2022,-0.052083333,Sell
Merck,7/24/2022,-0.1,Sell
Merck,7/25/2022,-0.155555556,Strong Sell
Merck,7/26/2022,-0.058823529,Sell
Merck,7/27/2022,0.195121951,Strong Buy
Merck,7/28/2022,0.028571429,Hold
Merck,7/29/2022,0.170454545,Strong Buy
Merck,7/30/2022,-0.056603774,Sell
Merck,7/31/2022,0.065789474,Buy
Merck,8/1/2022,-0.126436782,Sell
Merck,8/2/2022,0.020833333,Hold
Merck,8/3/2022,-0.020618557,Hold
Merck,8/4/2022,0.060606061,Buy
Merck,8/5/2022,0.072916667,Buy
Merck,8/6/2022,-0.125,Sell
Merck,8/7/2022,-0.175257732,Strong Sell
Merck,8/8/2022,-0.125,Sell
Merck,8/9/2022,-0.075,Sell
Merck,8/10/2022,0.09375,Buy
Merck,8/11/2022,0.105263158,Buy
Merck,8/12/2022,-0.011764706,Hold
Merck,8/13/2022,-0.094594595,Sell
Merck,8/14/2022,-0.095238095,Sell
Merck,8/15/2022,-0.036585366,Hold
Merck,8/16/2022,0.055555556,Buy
Merck,8/17/2022,-0.096153846,Sell
Merck,8/18/2022,-0.117021277,Sell
Merck,8/19/2022,0.1,Buy
Merck,8/20/2022,-0.056179775,Sell
Merck,8/21/2022,-0.009615385,Hold
Merck,8/22/2022,0.05,Buy
Merck,8/23/2022,0.147058824,Buy
Merck,8/24/2022,0.010204082,Hold
Merck,8/25/2022,0.15,Strong Buy
Merck,8/26/2022,0.058823529,Buy
Merck,8/27/2022,-0.02,Hold
Merck,8/28/2022,-0.168831169,Strong Sell
Merck,8/29/2022,-0.054347826,Sell
Merck,8/30/2022,-0.107843137,Sell
Merck,8/31/2022,0.037974684,Hold
Merck,9/1/2022,0.164948454,Strong Buy
Merck,9/2/2022,-0.06185567,Sell
Merck,9/3/2022,-0.052083333,Sell
Merck,9/4/2022,0.125,Buy
Merck,9/5/2022,0.03125,Hold
Merck,9/6/2022,-0.130434783,Sell
Merck,9/7/2022,-0.120879121,Sell
Merck,9/8/2022,0.036585366,Hold
Merck,9/9/2022,0.090909091,Buy
Merck,9/10/2022,-0.036585366,Hold
Merck,9/11/2022,-0.011494253,Hold
Merck,9/12/2022,0.086538462,Buy
Merck,9/13/2022,0.048780488,Hold
Merck,9/14/2022,0.202020202,Strong Buy
Merck,9/15/2022,0.022727273,Hold
Merck,9/16/2022,0.010989011,Hold
Merck,9/17/2022,0.011111111,Hold
Merck,9/18/2022,-0.047619048,Hold
Merck,9/19/2022,-0.032608696,Hold
Merck,9/20/2022,0.191011236,Strong Buy
Merck,9/21/2022,-0.028301887,Hold
Merck,9/22/2022,0.06,Buy
Merck,9/23/2022,0.171052632,Strong Buy
Merck,9/24/2022,-0.065934066,Sell
Merck,9/25/2022,0.019230769,Hold
Merck,9/26/2022,-0.086956522,Sell
Merck,9/27/2022,-0.019230769,Hold
Merck,9/28/2022,0.09009009,Buy
Merck,9/29/2022,-0.051020408,Sell
Merck,9/30/2022,-0.08045977,Sell
Merck,10/1/2022,0.12,Buy
Merck,10/2/2022,0.177777778,Strong Buy
Merck,10/3/2022,-0.125,Sell
Merck,10/4/2022,0.125,Buy
Merck,10/5/2022,0.074074074,Buy
Merck,10/6/2022,0.065217391,Buy
Merck,10/7/2022,0,Hold
Merck,10/8/2022,0.079545455,Buy
Merck,10/9/2022,-0.043956044,Hold
Merck,10/10/2022,-0.022727273,Hold
Merck,10/11/2022,0.043478261,Hold
Merck,10/12/2022,0.011904762,Hold
Merck,10/13/2022,0.009433962,Hold
Merck,10/14/2022,0.042857143,Hold
Merck,10/15/2022,-0.021978022,Hold
Merck,10/16/2022,0.056179775,Buy
Merck,10/17/2022,0.011111111,Hold
Merck,10/18/2022,0.012987013,Hold
Merck,10/19/2022,-0.035294118,Hold
Merck,10/20/2022,0.020618557,Hold
Merck,10/21/2022,-0.034883721,Hold
Merck,10/22/2022,0,Hold
Merck,10/23/2022,0.072289157,Buy
Merck,10/24/2022,0.033333333,Hold
Merck,10/25/2022,-0.133333333,Sell
Merck,10/26/2022,-0.136363636,Sell
Merck,10/27/2022,0.01980198,Hold
Merck,10/28/2022,-0.010989011,Hold
Merck,10/29/2022,-0.037383178,Hold
Merck,10/30/2022,0.166666667,Strong Buy
Merck,10/31/2022,-0.031578947,Hold
Merck,11/1/2022,0.010309278,Hold
Merck,11/2/2022,0.011363636,Hold
Merck,11/3/2022,-0.010526316,Hold
Merck,11/4/2022,-0.107526882,Sell
Merck,11/5/2022,-0.032258065,Hold
Merck,11/6/2022,-0.047619048,Hold
Merck,11/7/2022,0.085365854,Buy
Merck,11/8/2022,0.051282051,Buy
Merck,11/9/2022,0.061728395,Buy
Merck,11/10/2022,0.010752688,Hold
Merck,11/11/2022,0.049019608,Hold
Merck,11/12/2022,-0.0125,Hold
Merck,11/13/2022,0.08,Buy
Merck,11/14/2022,0.033333333,Hold
Merck,11/15/2022,0.05952381,Buy
Merck,11/16/2022,0.00990099,Hold
Merck,11/17/2022,-0.039473684,Hold
Merck,11/18/2022,0,Hold
Merck,11/19/2022,-0.053191489,Sell
Merck,11/20/2022,0.024691358,Hold
Merck,11/21/2022,0.102272727,Buy
Merck,11/22/2022,0,Hold
Merck,11/23/2022,0.075471698,Buy
Merck,11/24/2022,0.012048193,Hold
Merck,11/25/2022,-0.139534884,Sell
Merck,11/26/2022,-0.113924051,Sell
Merck,11/27/2022,0.009345794,Hold
Merck,11/28/2022,0.117647059,Buy
Merck,11/29/2022,0.02020202,Hold
Merck,11/30/2022,-0.098039216,Sell
Merck,12/1/2022,-0.076086957,Sell
Merck,12/2/2022,-0.035294118,Hold
Merck,12/3/2022,-0.022222222,Hold
Merck,12/4/2022,-0.011235955,Hold
Merck,12/5/2022,0.0875,Buy
Merck,12/6/2022,0.034883721,Hold
Merck,12/7/2022,0.047619048,Hold
Merck,12/8/2022,-0.153846154,Strong Sell
Merck,12/9/2022,-0.097826087,Sell
Merck,12/10/2022,-0.010309278,Hold
Merck,12/11/2022,-0.00952381,Hold
Merck,12/12/2022,-0.134020619,Sell
Merck,12/13/2022,0.030927835,Hold
Merck,12/14/2022,0,Hold
Merck,12/15/2022,0.022988506,Hold
Merck,12/16/2022,0.008928571,Hold
Merck,12/17/2022,0.032967033,Hold
Merck,12/18/2022,-0.08,Sell
Merck,12/19/2022,-0.267326733,Strong Sell
Merck,12/20/2022,0.079545455,Buy
Merck,12/21/2022,0.03960396,Hold
Merck,12/22/2022,0.051282051,Buy
Merck,12/23/2022,0.086206897,Buy
Merck,12/24/2022,0.02,Hold
Merck,12/25/2022,0.14893617,Buy
Merck,12/26/2022,0.024691358,Hold
Merck,12/27/2022,0.104166667,Buy
Merck,12/28/2022,-0.031578947,Hold
Merck,12/29/2022,0.125,Buy
Merck,12/30/2022,-0.023809524,Hold
Merck,12/31/2022,-0.08974359,Sell
Microsoft,1/1/2022,0.12195122,Buy
Microsoft,1/2/2022,-0.01,Hold
Microsoft,1/3/2022,-0.12244898,Sell
Microsoft,1/4/2022,0.072916667,Buy
Microsoft,1/5/2022,0,Hold
Microsoft,1/6/2022,0.130952381,Buy
Microsoft,1/7/2022,-0.160493827,Strong Sell
Microsoft,1/8/2022,-0.105263158,Sell
Microsoft,1/9/2022,0.084337349,Buy
Microsoft,1/10/2022,-0.011363636,Hold
Microsoft,1/11/2022,-0.117647059,Sell
Microsoft,1/12/2022,0.119266055,Buy
Microsoft,1/13/2022,-0.121621622,Sell
Microsoft,1/14/2022,-0.057471264,Sell
Microsoft,1/15/2022,0.177083333,Strong Buy
Microsoft,1/16/2022,-0.043010753,Hold
Microsoft,1/17/2022,0.024096386,Hold
Microsoft,1/18/2022,0.028571429,Hold
Microsoft,1/19/2022,0,Hold
Microsoft,1/20/2022,0.129032258,Buy
Microsoft,1/21/2022,-0.08045977,Sell
Microsoft,1/22/2022,0.131313131,Buy
Microsoft,1/23/2022,0.061728395,Buy
Microsoft,1/24/2022,0.058823529,Buy
Microsoft,1/25/2022,-0.070588235,Sell
Microsoft,1/26/2022,0.035087719,Hold
Microsoft,1/27/2022,-0.111111111,Sell
Microsoft,1/28/2022,0.010416667,Hold
Microsoft,1/29/2022,0.048192771,Hold
Microsoft,1/30/2022,-0.011627907,Hold
Microsoft,1/31/2022,-0.155555556,Strong Sell
Microsoft,2/1/2022,0.091954023,Buy
Microsoft,2/2/2022,0.084337349,Buy
Microsoft,2/3/2022,0.064102564,Buy
Microsoft,2/4/2022,0,Hold
Microsoft,2/5/2022,-0.058139535,Sell
Microsoft,2/6/2022,0.06,Buy
Microsoft,2/7/2022,0,Hold
Microsoft,2/8/2022,-0.13253012,Sell
Microsoft,2/9/2022,-0.01,Hold
Microsoft,2/10/2022,-0.010869565,Hold
Microsoft,2/11/2022,0.069767442,Buy
Microsoft,2/12/2022,-0.02247191,Hold
Microsoft,2/13/2022,0.079545455,Buy
Microsoft,2/14/2022,0.11627907,Buy
Microsoft,2/15/2022,-0.013513514,Hold
Microsoft,2/16/2022,0.125,Buy
Microsoft,2/17/2022,-0.053763441,Sell
Microsoft,2/18/2022,-0.018691589,Hold
Microsoft,2/19/2022,0.246753247,Strong Buy
Microsoft,2/20/2022,0.103092784,Buy
Microsoft,2/21/2022,-0.139534884,Sell
Microsoft,2/22/2022,-0.043478261,Hold
Microsoft,2/23/2022,-0.011235955,Hold
Microsoft,2/24/2022,0.1,Buy
Microsoft,2/25/2022,0,Hold
Microsoft,2/26/2022,0.103092784,Buy
Microsoft,2/27/2022,-0.021276596,Hold
Microsoft,2/28/2022,-0.04,Hold
Microsoft,3/1/2022,-0.044444444,Hold
Microsoft,3/2/2022,-0.075471698,Sell
Microsoft,3/3/2022,0.033333333,Hold
Microsoft,3/4/2022,-0.107142857,Sell
Microsoft,3/5/2022,0.064516129,Buy
Microsoft,3/6/2022,0.03030303,Hold
Microsoft,3/7/2022,-0.022727273,Hold
Microsoft,3/8/2022,-0.111111111,Sell
Microsoft,3/9/2022,0.089108911,Buy
Microsoft,3/10/2022,0.044444444,Hold
Microsoft,3/11/2022,-0.041237113,Hold
Microsoft,3/12/2022,-0.058823529,Sell
Microsoft,3/13/2022,0.047058824,Hold
Microsoft,3/14/2022,-0.105769231,Sell
Microsoft,3/15/2022,0.171428571,Strong Buy
Microsoft,3/16/2022,0.04,Hold
Microsoft,3/17/2022,-0.044444444,Hold
Microsoft,3/18/2022,0.16,Strong Buy
Microsoft,3/19/2022,-0.034482759,Hold
Microsoft,3/20/2022,0,Hold
Microsoft,3/21/2022,-0.055555556,Sell
Microsoft,3/22/2022,-0.083333333,Sell
Microsoft,3/23/2022,-0.107843137,Sell
Microsoft,3/24/2022,-0.068627451,Sell
Microsoft,3/25/2022,0.020618557,Hold
Microsoft,3/26/2022,-0.056338028,Sell
Microsoft,3/27/2022,0.178571429,Strong Buy
Microsoft,3/28/2022,0.043956044,Hold
Microsoft,3/29/2022,0.12,Buy
Microsoft,3/30/2022,0.206185567,Strong Buy
Microsoft,3/31/2022,0.075,Buy
Microsoft,4/1/2022,-0.098765432,Sell
Microsoft,4/2/2022,-0.126760563,Sell
Microsoft,4/3/2022,-0.068181818,Sell
Microsoft,4/4/2022,0.120879121,Buy
Microsoft,4/5/2022,-0.020833333,Hold
Microsoft,4/6/2022,-0.065420561,Sell
Microsoft,4/7/2022,0.135416667,Buy
Microsoft,4/8/2022,-0.069306931,Sell
Microsoft,4/9/2022,-0.037383178,Hold
Microsoft,4/10/2022,-0.060240964,Sell
Microsoft,4/11/2022,-0.102564103,Sell
Microsoft,4/12/2022,0.025316456,Hold
Microsoft,4/13/2022,-0.102272727,Sell
Microsoft,4/14/2022,-0.08045977,Sell
Microsoft,4/15/2022,0.021505376,Hold
Microsoft,4/16/2022,0.101123596,Buy
Microsoft,4/17/2022,0,Hold
Microsoft,4/18/2022,-0.12244898,Sell
Microsoft,4/19/2022,0.042553191,Hold
Microsoft,4/20/2022,-0.024096386,Hold
Microsoft,4/21/2022,-0.05,Hold
Microsoft,4/22/2022,-0.21686747,Strong Sell
Microsoft,4/23/2022,0.024691358,Hold
Microsoft,4/24/2022,-0.063157895,Sell
Microsoft,4/25/2022,0.021276596,Hold
Microsoft,4/26/2022,-0.051020408,Sell
Microsoft,4/27/2022,0.053571429,Buy
Microsoft,4/28/2022,-0.02970297,Hold
Microsoft,4/29/2022,0.036144578,Hold
Microsoft,4/30/2022,0.090909091,Buy
Microsoft,5/1/2022,0.010416667,Hold
Microsoft,5/2/2022,0.053763441,Buy
Microsoft,5/3/2022,-0.161904762,Strong Sell
Microsoft,5/4/2022,0.129411765,Buy
Microsoft,5/5/2022,-0.05952381,Sell
Microsoft,5/6/2022,0.02970297,Hold
Microsoft,5/7/2022,0.102040816,Buy
Microsoft,5/8/2022,-0.095238095,Sell
Microsoft,5/9/2022,-0.056818182,Sell
Microsoft,5/10/2022,0.159090909,Strong Buy
Microsoft,5/11/2022,-0.050505051,Sell
Microsoft,5/12/2022,0.092105263,Buy
Microsoft,5/13/2022,-0.114942529,Sell
Microsoft,5/14/2022,-0.070707071,Sell
Microsoft,5/15/2022,0,Hold
Microsoft,5/16/2022,0.025974026,Hold
Microsoft,5/17/2022,0.072463768,Buy
Microsoft,5/18/2022,-0.010752688,Hold
Microsoft,5/19/2022,-0.052083333,Sell
Microsoft,5/20/2022,-0.063157895,Sell
Microsoft,5/21/2022,0.178571429,Strong Buy
Microsoft,5/22/2022,-0.111111111,Sell
Microsoft,5/23/2022,-0.077777778,Sell
Microsoft,5/24/2022,-0.138888889,Sell
Microsoft,5/25/2022,-0.040816327,Hold
Microsoft,5/26/2022,-0.02020202,Hold
Microsoft,5/27/2022,0,Hold
Microsoft,5/28/2022,-0.068965517,Sell
Microsoft,5/29/2022,0.01010101,Hold
Microsoft,5/30/2022,0.054347826,Buy
Microsoft,5/31/2022,-0.02173913,Hold
Microsoft,6/1/2022,0.029126214,Hold
Microsoft,6/2/2022,-0.057692308,Sell
Microsoft,6/3/2022,-0.022988506,Hold
Microsoft,6/4/2022,-0.040816327,Hold
Microsoft,6/5/2022,0,Hold
Microsoft,6/6/2022,-0.011627907,Hold
Microsoft,6/7/2022,-0.065789474,Sell
Microsoft,6/8/2022,0.13592233,Buy
Microsoft,6/9/2022,0.102272727,Buy
Microsoft,6/10/2022,0.0875,Buy
Microsoft,6/11/2022,-0.096774194,Sell
Microsoft,6/12/2022,0.035714286,Hold
Microsoft,6/13/2022,-0.282608696,Strong Sell
Microsoft,6/14/2022,0.020833333,Hold
Microsoft,6/15/2022,0.042105263,Hold
Microsoft,6/16/2022,0.02173913,Hold
Microsoft,6/17/2022,0.05,Buy
Microsoft,6/18/2022,0.064516129,Buy
Microsoft,6/19/2022,0.05,Buy
Microsoft,6/20/2022,-0.032967033,Hold
Microsoft,6/21/2022,0.074074074,Buy
Microsoft,6/22/2022,-0.031578947,Hold
Microsoft,6/23/2022,-0.03960396,Hold
Microsoft,6/24/2022,0.1875,Strong Buy
Microsoft,6/25/2022,0.047619048,Hold
Microsoft,6/26/2022,-0.092783505,Sell
Microsoft,6/27/2022,0.134020619,Buy
Microsoft,6/28/2022,-0.065217391,Sell
Microsoft,6/29/2022,0.010526316,Hold
Microsoft,6/30/2022,0.068965517,Buy
Microsoft,7/1/2022,-0.044444444,Hold
Microsoft,7/2/2022,-0.043956044,Hold
Microsoft,7/3/2022,0.074074074,Buy
Microsoft,7/4/2022,-0.030612245,Hold
Microsoft,7/5/2022,0,Hold
Microsoft,7/6/2022,-0.065789474,Sell
Microsoft,7/7/2022,-0.105263158,Sell
Microsoft,7/8/2022,0,Hold
Microsoft,7/9/2022,0.21978022,Strong Buy
Microsoft,7/10/2022,0.06185567,Buy
Microsoft,7/11/2022,0.01980198,Hold
Microsoft,7/12/2022,0.02,Hold
Microsoft,7/13/2022,-0.04,Hold
Microsoft,7/14/2022,0.010204082,Hold
Microsoft,7/15/2022,0,Hold
Microsoft,7/16/2022,0.087378641,Buy
Microsoft,7/17/2022,-0.129032258,Sell
Microsoft,7/18/2022,-0.173913043,Strong Sell
Microsoft,7/19/2022,0.029411765,Hold
Microsoft,7/20/2022,0.126582278,Buy
Microsoft,7/21/2022,-0.043478261,Hold
Microsoft,7/22/2022,0.00990099,Hold
Microsoft,7/23/2022,0.04950495,Hold
Microsoft,7/24/2022,-0.04494382,Hold
Microsoft,7/25/2022,0.01,Hold
Microsoft,7/26/2022,-0.12962963,Sell
Microsoft,7/27/2022,-0.1,Sell
Microsoft,7/28/2022,0.12,Buy
Microsoft,7/29/2022,-0.038461538,Hold
Microsoft,7/30/2022,-0.038961039,Hold
Microsoft,7/31/2022,0.043956044,Hold
Microsoft,8/1/2022,-0.009615385,Hold
Microsoft,8/2/2022,0.115384615,Buy
Microsoft,8/3/2022,0.08988764,Buy
Microsoft,8/4/2022,-0.010204082,Hold
Microsoft,8/5/2022,-0.129032258,Sell
Microsoft,8/6/2022,0.021505376,Hold
Microsoft,8/7/2022,-0.156626506,Strong Sell
Microsoft,8/8/2022,-0.0875,Sell
Microsoft,8/9/2022,-0.043956044,Hold
Microsoft,8/10/2022,-0.097222222,Sell
Microsoft,8/11/2022,-0.047169811,Hold
Microsoft,8/12/2022,-0.108433735,Sell
Microsoft,8/13/2022,-0.011494253,Hold
Microsoft,8/14/2022,0.011764706,Hold
Microsoft,8/15/2022,-0.101010101,Sell
Microsoft,8/16/2022,-0.185185185,Strong Sell
Microsoft,8/17/2022,0.021505376,Hold
Microsoft,8/18/2022,0.11627907,Buy
Microsoft,8/19/2022,-0.178571429,Strong Sell
Microsoft,8/20/2022,0.033707865,Hold
Microsoft,8/21/2022,0.048192771,Hold
Microsoft,8/22/2022,-0.070588235,Sell
Microsoft,8/23/2022,-0.023529412,Hold
Microsoft,8/24/2022,-0.012345679,Hold
Microsoft,8/25/2022,0.042253521,Hold
Microsoft,8/26/2022,-0.027777778,Hold
Microsoft,8/27/2022,0.053191489,Buy
Microsoft,8/28/2022,-0.094827586,Sell
Microsoft,8/29/2022,-0.03125,Hold
Microsoft,8/30/2022,-0.068627451,Sell
Microsoft,8/31/2022,0.096385542,Buy
Microsoft,9/1/2022,0.021505376,Hold
Microsoft,9/2/2022,0,Hold
Microsoft,9/3/2022,0.064516129,Buy
Microsoft,9/4/2022,0.084507042,Buy
Microsoft,9/5/2022,-0.072289157,Sell
Microsoft,9/6/2022,0.052083333,Buy
Microsoft,9/7/2022,-0.048543689,Hold
Microsoft,9/8/2022,-0.0125,Hold
Microsoft,9/9/2022,0.050632911,Buy
Microsoft,9/10/2022,-0.055555556,Sell
Microsoft,9/11/2022,-0.112359551,Sell
Microsoft,9/12/2022,0.034482759,Hold
Microsoft,9/13/2022,0.03125,Hold
Microsoft,9/14/2022,0,Hold
Microsoft,9/15/2022,-0.086021505,Sell
Microsoft,9/16/2022,-0.011363636,Hold
Microsoft,9/17/2022,0.120879121,Buy
Microsoft,9/18/2022,0.063157895,Buy
Microsoft,9/19/2022,-0.090909091,Sell
Microsoft,9/20/2022,0.210526316,Strong Buy
Microsoft,9/21/2022,0.096385542,Buy
Microsoft,9/22/2022,-0.052083333,Sell
Microsoft,9/23/2022,0,Hold
Microsoft,9/24/2022,0.063157895,Buy
Microsoft,9/25/2022,-0.088607595,Sell
Microsoft,9/26/2022,0.074468085,Buy
Microsoft,9/27/2022,0.025,Hold
Microsoft,9/28/2022,-0.072164948,Sell
Microsoft,9/29/2022,0.142857143,Buy
Microsoft,9/30/2022,0,Hold
Microsoft,10/1/2022,-0.009803922,Hold
Microsoft,10/2/2022,0.055555556,Buy
Microsoft,10/3/2022,0.090909091,Buy
Microsoft,10/4/2022,-0.261363636,Strong Sell
Microsoft,10/5/2022,-0.054945055,Sell
Microsoft,10/6/2022,0.048780488,Hold
Microsoft,10/7/2022,0.018518519,Hold
Microsoft,10/8/2022,-0.026548673,Hold
Microsoft,10/9/2022,0.012987013,Hold
Microsoft,10/10/2022,-0.020408163,Hold
